Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Min Air Raids,Max Air Raids,Civilian Casualties,Fatalities ,Woman fatalities,Child fatalities,Injured ,Woman injured,Child injured, Confirmed Time,Time of Day,,,,
21621,26/07/2020,Marib,Sirwah,Haylan Mountain,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,17,Afternoon,,,,
21622,26/07/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,17,Afternoon,,,,
21623,26/07/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
21624,26/07/2020,Jawf,Al-Hazm,Al Maraziq,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,20,Evening,,,,
21625,27/07/2020,Amran,Huth,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,11,Midday,,,,
21626,28/07/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
21627,30/07/2020,Saada,Sihar,Wadi olaf,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,15,Afternoon,,,,
21628,30/07/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,unkn,Unknown,,,,
21629,30/07/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,unkn,Unknown,,,,
21630,30/07/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,unkn,Unknown,,,,
21631,31/07/2020,Jawf,Khab Wa Al-Sha'af,Al Khanjar,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,21,Evening,,,,
21632,31/07/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,21,Evening,,,,
21633,31/07/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,21,Evening,,,,
21634,01/08/2020,Sanaa,Nihm,Naqil Al-Faradah,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21635,01/08/2020,Jawf,Khab Wa Al-Sha'af,Al-Mahashimah,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21636,01/08/2020,Marib,Majzar,Salb,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21637,01/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al-Wajrah,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,10,Midday,,,,
21638,01/08/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21639,02/08/2020,Jawf,Khab Wa Al-Sha'af,Al Ajasher,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,13,Midday,,,,
21640,02/08/2020,Hajja,Harad,,Customs,Infrastructure,Gov. Compounds,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21641,02/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21642,02/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al-Amarah,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,13,Midday,,,,
21643,04/08/2020,Jawf,Khab Wa Al-Sha'af,Al Khanjar ,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21644,04/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Atfain,Pro-Houthi positions,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21645,05/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Far,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,9,Morning,,,,
21646,05/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,18,Evening,,,,
21647,06/08/2020,Jawf,Khab Wa Al-Sha'af,Ahrad,Bedouins tents ,Civilian,Residential area,1,4,21,9,0,9,12,4,7,15,Afternoon,,,,
21648,06/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Far,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,9,Morning,,,,
21649,06/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,20,Evening,,,,
21650,06/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Far,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,20,Evening,,,,
21651,07/08/2020,Jawf,Al-Hazm,Al Khasaf,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,4,Early-Morning,,,,
21652,07/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,20,Evening,,,,
21653,08/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Far,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,11,Midday,,,,
21654,08/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
21655,08/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
21656,08/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Far,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
21657,09/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Buqa,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,11,Midday,,,,
21658,10/08/2020,Bayda,Al-Qurayshiyah,Qayfah,Pro-Houthi forces,Military_Security_Target,Forces,1,5,0,0,0,0,0,0,0,21,Evening,,,,
21659,10/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,21,Evening,,,,
21660,11/08/2020,Jawf,Khab Wa Al-Sha'af,,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),1,4,0,0,0,0,0,0,0,13,Midday,,,,
21661,11/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,16,Afternoon,,,,
21662,11/08/2020,Bayda,Al-Qurayshiyah,Qayfah,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,16,Afternoon,,,,
21663,11/08/2020,Saada,Baqim,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,22,Evening,,,,
21664,11/08/2020,Bayda,Al-Qurayshiyah,Qayfah,Pro-Houthi forces,Military_Security_Target,Forces,1,10,0,0,0,0,0,0,0,17,Evening,,,,
21665,12/08/2020,Bayda,Al-Qurayshiyah,Qayfah,Civilian's car,Civilian,Vehicle/Bus,1,1,0,0,0,0,0,0,0,12,Midday,,,,
21666,12/08/2020,Saada,Kitaf Wa Al-Boqe'e,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,15,Afternoon,,,,
21667,12/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,22,Night,,,,
21668,12/08/2020,Bayda,Radman,Qaniyah,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21669,13/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,23,Night,,,,
21670,13/08/2020,Marib,Sirwah,Haylan mountain,Unknown,Unknown,Unknown,1,13,0,0,0,0,0,0,0,17,Afternoon,,,,
21671,13/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,,17,Afternoon,,,,
21672,14/08/2020,Marib,Majzar,,Residential areas,Civilian,Residential area,1,7,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21673,14/08/2020,Marib,Sirwah,,Residential areas,Civilian,Residential area,1,8,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21674,15/08/2020,Marib,Medghal Al-Jeda'an,,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21675,15/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,9,0,0,0,0,0,0,0,17,Afternoon,,,,
21676,15/08/2020,Bayda,Al-Qurayshiyah,Qayfah,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,17,Afternoon,,,,
21677,15/08/2020,Saada,Majz,Takhiyah,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,17,Afternoon,,,,
21678,15/08/2020,Amran,Harf Sufyan,Al Amashiyah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21679,16/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
21680,16/08/2020,Capital,Bani Al-Harith,Bayt Saadan,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,12,Midday,,,,
21681,16/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,18,Evening,,,,
21682,16/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,18,Evening,,,,
21683,16/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,18,Evening,,,,
21684,16/08/2020,Hudaydah,Bajil,Al Urj,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,16,Afternoon,,,,
21685,16/08/2020,Hajja,Harad,Al Mazraq,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,20,Evening,,,,
21686,17/08/2020,Bayda,Radman,Qaniyah,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21687,17/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,12,0,0,0,0,0,0,0,19,Evening,,,,
21688,17/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
21689,17/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
21690,17/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
21691,17/08/2020,Saada,Kitaf Wa Al-Boqe'e,Shuab Hayirah,Pro-Houthi military vehicles,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21692,18/08/2020,Saada,Razih,Al Ali,Residential area,Civilian,Residential area,1,2,0,0,0,0,0,0,0,13,Midday,,,,
21693,18/08/2020,Hudaydah,Bajil,Al Urj,Al Hashidi farm,Economic_Infrastructure,Farms,1,6,0,0,0,0,0,0,0,13,Midday,,,,
21694,18/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,15,0,0,0,0,0,0,0,18,Evening,,,,
21695,18/08/2020,Marib,Majzar,Salb,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21696,18/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21697,18/08/2020,Jawf,Khab Wa Al-Sha'af,Al Labanant,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21698,19/08/2020,Jawf,Khab Wa Al-Sha'af,Al Khanjar,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21699,19/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,13,0,0,0,0,0,0,0,18,Evening,,,,
21700,19/08/2020,Saada,Kitaf Wa Al-Boqe'e,As Sawah,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21701,20/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,10,Midday,,,,
21702,20/08/2020,Saada,Al-Dhaher,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21703,20/08/2020,Hajja,Harad,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21704,20/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,15,0,0,0,0,0,0,0,19,Evening,,,,
21705,20/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,19,Evening,,,,
21706,20/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,11,0,0,0,0,0,0,0,19,Evening,,,,
21707,20/08/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
21708,20/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21709,21/08/2020,Jawf,Khab Wa Al-Sha'af,Al Maraziq,Residential area,Civilian,Residential area,1,3,0,0,0,0,0,0,0,12,Midday,,,,
21710,21/08/2020,Marib,Sirwah,Al Makhdarah,Residential area,Civilian,Residential area,1,2,0,0,0,0,0,0,0,12,Midday,,,,
21711,21/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,12,Midday,,,,
21712,21/08/2020,Jawf,Khab Wa Al-Sha'af,Al Mahashimah,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,21,Evening,,,,
21713,22/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,8,0,0,0,0,0,0,0,17,Afternoon,,,,
21714,22/08/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,19,Evening,,,,
21715,22/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,7,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21716,22/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,18,Evening,,,,
21717,22/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,10,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21718,22/08/2020,Saada,Al-Dhaher,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,14,Midday,,,,
21719,22/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,10,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21720,23/08/2020,Sanaa,Sanhan,Raymat Hamid,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,11,Midday,,,,
21721,23/08/2020,Saada,Sa'ada,Sa'ada city,Kahlan military camp,Military_Security_Target,Military site,1,1,0,0,0,0,0,0,0,12,Midday,,,,
21722,23/08/2020,Hudaydah,Bajil,Al Urj,Farm,Economic_Infrastructure,Farms,1,2,0,0,0,0,0,0,0,10,Midday,,,,
21723,23/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,14,0,0,0,0,0,0,0,18,Evening,,,,
21724,23/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Ishash,Civilian's house,Civilian,Residential area,1,1,2,2,2,0,0,0,0,15,Afternoon,,,,
21725,23/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21726,23/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21727,24/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,8,0,0,0,0,0,0,0,16,Afternoon,,,,
21728,24/08/2020,Bayda,Radman,Qaniyah,Pro-Houthi positions,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21729,24/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,11,0,0,0,0,0,0,0,18,Evening,,,,
21730,24/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21731,24/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,19,Evening,,,,
21732,25/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,15,Afternoon,,,,
21733,25/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,15,Afternoon,,,,
21734,25/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,15,Afternoon,,,,
21735,25/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
21736,26/08/2020,Saada,Al-Safra'a,Al Ammar,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,15,Afternoon,,,,
21737,26/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,18,Evening,,,,
21738,26/08/2020,Marib,Al-Abdiyah,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21739,26/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,11,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21740,26/08/2020,Saada,Al-Safra'a,Al Ammar,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
21741,26/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,8,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21742,26/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21743,26/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21744,26/08/2020,Saada,Al-Safra'a,Al Ammar,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,24,Night,,,,
21745,27/08/2020,Saada,Kitaf Wa Al-Boqe'e,Al Far,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,9,Morning,,,,
21746,27/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21747,27/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21748,27/08/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,10,0,0,0,0,0,0,0,18,Evening,,,,
21749,27/08/2020,Bayda,Al-Sawadiyah,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21750,27/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,22,Night,,,,
21751,27/08/2020,Jawf,Khab Wa Al-Sha'af,,Pro-Houthi military vehicles,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21752,27/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21753,28/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21754,28/08/2020,Bayda,Al-Maljim,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21755,28/08/2020,Marib,Al-Abdiyah,,Residential areas,Civilian,Residential area,1,8,0,0,0,0,0,0,0,18,Evening,,,,
21756,28/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,22,Night,,,,
21757,28/08/2020,Marib,Sirwah,Najd Al Ataq,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,22,Night,,,,
21758,29/08/2020,Saada,Baqim,Baqim junction,Pro-Houthi positions,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21759,29/08/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
21760,29/08/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
21761,29/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,19,Evening,,,,
21762,29/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
21763,29/08/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
21764,30/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21765,30/08/2020,Marib,Medghal Al-Jeda'an,,Residential areas,Civilian,Residential area,1,11,0,0,0,0,0,0,0,18,Evening,,,,
21766,30/08/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21767,30/08/2020,Marib,Mahalih,,Residential areas,Civilian,Residential area,1,6,0,0,0,0,0,0,0,18,Evening,,,,
21768,30/08/2020,Marib,Al-Abdiyah,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,22,Night,,,,
21769,30/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,22,Night,,,,
21770,30/08/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,22,Night,,,,
21771,31/08/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,18,Evening,,,,
21772,31/08/2020,Hajja,Harad,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21773,31/08/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,10,0,0,0,0,0,0,0,18,Evening,,,,
21774,31/08/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,7,0,0,0,0,0,0,0,18,Evening,,,,
21775,31/08/2020,Jawf,Al-Hazm,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21776,31/08/2020,Jawf,Khab Wa Al-Sha'af,Al Nodhoud ,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,Unkn,Unknown,,,,
21777,31/08/2020,Hajja,Hayran,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21778,01/09/2020,Amran,Harf Sufyan,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,11,Midday,,,,
21779,01/09/2020,Jawf,Khab Wa Al-Sha'af,Astur,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21780,01/09/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,13,0,0,0,0,0,0,0,18,Evening,,,,
21781,01/09/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,18,Evening,,,,
21782,01/09/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
21783,02/09/2020,Marib,Mahalih,,Residential areas,Civilian,Residential area,1,10,0,0,0,0,0,0,0,18,Evening,,,,
21784,02/09/2020,Marib,Medghal Al-Jeda'an,,Residential areas,Civilian,Residential area,1,7,0,0,0,0,0,0,0,18,Evening,,,,
21785,02/09/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,7,0,0,0,0,0,0,0,18,Evening,,,,
21786,03/09/2020,Hajja,Harad,Al Mazraq,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21787,03/09/2020,Jawf,Khab Wa Al-Sha'af,Al Dhuhrah,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,19,Evening,,,,
21788,03/09/2020,Saada,Al-Dhaher,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21789,03/09/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,11,0,0,0,0,0,0,0,19,Evening,,,,
21790,03/09/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
21791,03/09/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,18,Evening,,,,
21792,03/09/2020,Jawf,Khab Wa Al-Sha'af,Al Alam,Pro-Houthi military vehicles,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,,Unknown,,,,
21793,04/09/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,7,0,0,0,0,0,0,0,17,Afternoon,,,,
21794,04/09/2020,Marib,Mahalih,Al Aradhiyah,Commercial shops,Economic_Infrastructure,Private business,1,2,5,0,0,0,5,0,4,14,Midday,,,,
21795,04/09/2020,Marib,Khab Wa Al-Sha'af,Al Alam,Anti-Houthi groups,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,,Unknown,,,,
21796,04/09/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,18,Evening,,,,
21797,04/09/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,9,0,0,0,0,0,0,0,18,Evening,,,,
21798,04/09/2020,Bayda,Walad Rabie,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,22,Night,,,,
21799,04/09/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,17,Afternoon,,,,
21800,04/09/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,22,Night,,,,
21801,05/09/2020,Saada,Kitaf Wa Al-Boqe'e,Al Boqee,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21802,05/09/2020,Bayda,Nati',,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21803,05/09/2020,Hajja,Harad,Al Mazraq,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21804,05/09/2020,Jawf,Khab Wa Al-Sha'af,,Unknown,Unknown,Unknown,1,7,0,0,0,0,0,0,0,18,Evening,,,,
21805,05/09/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,18,Evening,,,,
21806,05/09/2020,Marib,Majzar,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21807,05/09/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,18,Evening,,,,
21808,05/09/2020,Marib,Mahalih,,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
21809,05/09/2020,Bayda,Walad Rabie,Al Mushayrif,Pro-Houthi military vehicles,Military_Security_Target,Moving Target (weapons/fighters),1,6,0,0,0,0,0,0,0,18,Evening,,,,
21810,05/09/2020,Marib,Al-Abdiyah,,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,,Unknown,,,,
21811,06/09/2020,Marib,Sirwah,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,11,Midday,,,,
21812,06/09/2020,Saada,Al-Safra'a,Mudhab ,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,11,Midday,,,,
21813,06/09/2020,Marib,Medghal Al-Jeda'an,,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
